"EMEC","UniqueID","TempID","Collector","Order","Family","Genus","SubGenus","Species","SubSpecies","Determiner","Author","GeneralID","Sex","PlantGenus","PlantSpecies","PlantVar","PlantSubSpecies","PanColor","PanID","Site","Year","Date","SampleRound","NetNumber","NetPan","StartTime","EndTime","TempStart","TempEnd","WindStart","WindEnd","SkyStart","SkyEnd","Country","State","County","Park","Locality","Lat","Long","SiteStatus","FirePerim"
"","YOSE-7420_EMEC_1235",1235,"CRP","Hymenoptera","Apidae","Bombus","Bombus","bifarius","","R.W. Thorp","Cresson","Bee","f","Eriogonum","umbellatum","","","","","L33",2013,"7/31/13",4,"3","net","9:50:00","10:30:00",22.7,"23",0.8,"1","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67953067,119.4982493,"LOW","Hoover"
"","YOSE-7420_EMEC_1236",1236,"CRP","Hymenoptera","Apidae","Bombus","Bombus","bifarius","","R.W. Thorp","Cresson","Bee","f","Eriogonum","umbellatum","","","","","L33",2013,"7/31/13",4,"3","net","9:50:00","10:30:00",22.7,"23",0.8,"1","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67953067,119.4982493,"LOW","Hoover"
"","YOSE-7420_EMEC_1237",1237,"CRP","Hymenoptera","Apidae","Bombus","Bombus","bifarius","","R.W. Thorp","Cresson","Bee","f","Eriogonum","umbellatum","","","","","L33",2013,"7/31/13",4,"3","net","9:50:00","10:30:00",22.7,"23",0.8,"1","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67953067,119.4982493,"LOW","Hoover"
"","YOSE-7420_EMEC_1238",1238,"CRP","Hymenoptera","Apidae","Anthophora","Mystacanthophora","urbana","","R.W. Thorp","Cresson","Bee","f","Eriogonum","umbellatum","","","","","L33",2013,"7/31/13",4,"3","net","9:50:00","10:30:00",22.7,"23",0.8,"1","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67953067,119.4982493,"LOW","Hoover"
"","YOSE-7420_EMEC_1239",1239,"CRP","Hymenoptera","Apidae","Anthophora","Mystacanthophora","urbana","","R.W. Thorp","Cresson","Bee","f","Eriogonum","umbellatum","","","","","L33",2013,"7/31/13",4,"3","net","9:50:00","10:30:00",22.7,"23",0.8,"1","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67953067,119.4982493,"LOW","Hoover"
"","YOSE-7420_EMEC_1240",1240,"CRP","Hymenoptera","Halictidae","Lasioglossum","Dialictus","marinense","cf.","Jason Gibbs","","Bee","f","Eriogonum","umbellatum","","","","","L33",2013,"7/31/13",4,"3","net","9:50:00","10:30:00",22.7,"23",0.8,"1","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67953067,119.4982493,"LOW","Hoover"
"","YOSE-7420_EMEC_1241",1241,"CRP","Hymenoptera","Colletidae","Colletes","hyalinus","lutzi","monticola","T. Griswold","Timberlake","Bee","m","Eriogonum","umbellatum","","","","","L33",2013,"7/31/13",4,"3","net","9:50:00","10:30:00",22.7,"23",0.8,"1","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67953067,119.4982493,"LOW","Hoover"
"","YOSE-7420_EMEC_1242",1242,"CRP","Hymenoptera","Colletidae","Hylaeus","","spp.","big","L. Ponisio","","Bee","m","Eriogonum","umbellatum","","","","","L33",2013,"7/31/13",4,"3","net","9:50:00","10:30:00",22.7,"23",0.8,"1","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67953067,119.4982493,"LOW","Hoover"
"","YOSE-7420_EMEC_1243",1243,"CRP","","","","","","","","","","","Eriogonum","umbellatum","","","","","L33",2013,"7/31/13",4,"3","net","9:50:00","10:30:00",22.7,"23",0.8,"1","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67953067,119.4982493,"LOW","Hoover"
"","YOSE-7420_EMEC_1244",1244,"LCP","Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","R.W. Thorp","Radoszkowski","Bee","f","Solidago","canadensis","ssp.","elongata","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1245",1245,"LCP","Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","R.W. Thorp","Radoszkowski","Bee","f","Solidago","canadensis","ssp.","elongata","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1246",1246,"LCP","Hymenoptera","Apidae","Bombus","Psithyrus","insularis","","R.W. Thorp","Smith","Bee","m","Solidago","canadensis","ssp.","elongata","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1247",1247,"LCP","Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","R.W. Thorp","Radoszkowski","Bee","f","Solidago","canadensis","ssp.","elongata","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1248",1248,"LCP","Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","R.W. Thorp","Radoszkowski","Bee","f","Solidago","canadensis","ssp.","elongata","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1249",1249,"LCP","Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","R.W. Thorp","Radoszkowski","Bee","f","Solidago","canadensis","ssp.","elongata","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1250",1250,"LCP","Hymenoptera","Apidae","Bombus","Bombus","bifarius","","R.W. Thorp","Cresson","Bee","f","Solidago","canadensis","ssp.","elongata","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1251",1251,"LCP","Hymenoptera","Apidae","Bombus","Bombus","bifarius","","R.W. Thorp","Cresson","Bee","f","Solidago","canadensis","ssp.","elongata","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1252",1252,"LCP","Hymenoptera","Apidae","Bombus","Bombus","bifarius","","R.W. Thorp","Cresson","Bee","f","Solidago","canadensis","ssp.","elongata","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1253",1253,"LCP","Hymenoptera","Apidae","Bombus","Bombus","bifarius","","R.W. Thorp","Cresson","Bee","f","Solidago","canadensis","ssp.","elongata","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1254",1254,"LCP","Hymenoptera","Apidae","Bombus","Bombus","bifarius","","R.W. Thorp","Cresson","Bee","f","Solidago","canadensis","ssp.","elongata","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1255",1255,"LCP","Hymenoptera","Apidae","Bombus","Bombus","bifarius","","R.W. Thorp","Cresson","Bee","f","Solidago","canadensis","ssp.","elongata","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1256",1256,"LCP","Hymenoptera","Apidae","Bombus","Bombus","bifarius","","R.W. Thorp","Cresson","Bee","f","Solidago","canadensis","ssp.","elongata","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1257",1257,"LCP","Hymenoptera","Apidae","Bombus","Bombus","bifarius","","R.W. Thorp","Cresson","Bee","f","Solidago","canadensis","ssp.","elongata","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1258",1258,"LCP","Hymenoptera","Apidae","Bombus","Bombus","bifarius","","R.W. Thorp","Cresson","Bee","f","Solidago","canadensis","ssp.","elongata","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1259",1259,"LCP","Hymenoptera","Apidae","Apis","Apis","mellifera","","R.W. Thorp","Linnaeus","Bee","f","Solidago","canadensis","ssp.","elongata","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1260",1260,"LCP","Hymenoptera","Apidae","Apis","Apis","mellifera","","R.W. Thorp","Linnaeus","Bee","f","Solidago","canadensis","ssp.","elongata","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1261",1261,"LCP","Hymenoptera","Apidae","Apis","Apis","mellifera","","R.W. Thorp","Linnaeus","Bee","f","Solidago","canadensis","ssp.","elongata","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1262",1262,"LCP","Hymenoptera","Apidae","Apis","Apis","mellifera","","R.W. Thorp","Linnaeus","Bee","f","Solidago","canadensis","ssp.","elongata","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1263",1263,"LCP","Hymenoptera","Apidae","Apis","Apis","mellifera","","R.W. Thorp","Linnaeus","Bee","f","Solidago","canadensis","ssp.","elongata","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1264",1264,"LCP","Hymenoptera","Megachilidae","Osmia","Melanosmia","densa","","T. Griswold","Cresson","Bee","f","Solidago","canadensis","ssp.","elongata","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1265",1265,"LCP","Hymenoptera","Colletidae","Hylaeus","","spp.","big","L. Ponisio","","Bee","m","Solidago","canadensis","ssp.","elongata","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1266",1266,"LCP","Hymenoptera","Colletidae","Hylaeus","","spp.","small","L. Ponisio","","Bee","m","Solidago","canadensis","ssp.","elongata","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1267",1267,"LCP","","","","","","","","","","","Solidago","canadensis","ssp.","elongata","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1268",1268,"LCP","","","","","","","","","","","Solidago","canadensis","ssp.","elongata","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1269",1269,"LCP","Hymenoptera","Apidae","Bombus","Bombus","bifarius","","R.W. Thorp","Cresson","Bee","f","Potentilla","drummondii","ssp.","brewerii","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1270",1270,"LCP","Hymenoptera","Apidae","Bombus","Bombus","bifarius","","R.W. Thorp","Cresson","Bee","f","Potentilla","drummondii","ssp.","brewerii","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1271",1271,"LCP","Hymenoptera","Apidae","Bombus","Bombus","bifarius","","R.W. Thorp","Cresson","Bee","f","Potentilla","drummondii","ssp.","brewerii","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1272",1272,"LCP","Hymenoptera","Apidae","Bombus","Bombus","bifarius","","R.W. Thorp","Cresson","Bee","f","Potentilla","drummondii","ssp.","brewerii","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1273",1273,"LCP","Hymenoptera","Apidae","Apis","Apis","mellifera","","R.W. Thorp","Linnaeus","Bee","f","Potentilla","drummondii","ssp.","brewerii","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1274",1274,"LCP","Hymenoptera","Apidae","Apis","Apis","mellifera","","R.W. Thorp","Linnaeus","Bee","f","Potentilla","drummondii","ssp.","brewerii","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1275",1275,"LCP","Hymenoptera","Apidae","Apis","Apis","mellifera","","R.W. Thorp","Linnaeus","Bee","f","Potentilla","drummondii","ssp.","brewerii","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1276",1276,"LCP","Hymenoptera","Apidae","Apis","Apis","mellifera","","R.W. Thorp","Linnaeus","Bee","f","Potentilla","drummondii","ssp.","brewerii","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1277",1277,"LCP","Hymenoptera","Halictidae","Lasioglossum","Dialictus","marinense","cf.","Jason Gibbs","","Bee","f","Potentilla","drummondii","ssp.","brewerii","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1278",1278,"LCP","Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","R.W. Thorp","Radoszkowski","Bee","f","Phacelia","hastata","ssp.","compacta","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1279",1279,"LCP","Hymenoptera","Colletidae","Hylaeus","","spp.","small","L. Ponisio","","Bee","m","Phacelia","hastata","ssp.","compacta","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1280",1280,"LCP","Hymenoptera","Megachilidae","Atoposmia","Hexosmia","copelandica","albomarginata","T. Griswold","Cockerell","Bee","f","Phacelia","hastata","ssp.","compacta","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1281",1281,"LCP","Hymenoptera","Megachilidae","Atoposmia","Hexosmia","copelandica","albomarginata","T. Griswold","Cockerell","Bee","f","Phacelia","hastata","ssp.","compacta","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1282",1282,"LCP","Hymenoptera","Megachilidae","Osmia","Melanosmia","bruneri","","T. Griswold","Cockerell","Bee","f","Phacelia","hastata","ssp.","compacta","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1283",1283,"LCP","Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","R.W. Thorp","Radoszkowski","Bee","f","Phacelia","hastata","ssp.","compacta","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1284",1284,"LCP","Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","R.W. Thorp","Radoszkowski","Bee","f","Phacelia","hastata","ssp.","compacta","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1285",1285,"LCP","Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","R.W. Thorp","Radoszkowski","Bee","f","Phacelia","hastata","ssp.","compacta","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1286",1286,"LCP","Hymenoptera","Megachilidae","Megachile","Sayapis","pugnata","pomona","T. Griswold","Cockerell","Bee","m","Achillea","millefolium","","","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1287",1287,"LCP","Hymenoptera","Halictidae","Dufourea","","spilura","","T. Griswold","Cockerell","Bee","m","Gayophytum","diffusum","","","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1288",1288,"LCP","Hymenoptera","Megachilidae","Megachile","Megachiloides","wheeleri","","T. Griswold","Mitchell","Bee","f","Erigeron","brewerii","var.","brewerii","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1377",1377,"LCP","Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","R.W. Thorp","Radoszkowski","Bee","f","Lupinus","latifolius","var.","columbianus","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1378",1378,"LCP","Hymenoptera","Apidae","Bombus","Bombus","bifarius","","R.W. Thorp","Cresson","Bee","f","Lupinus","latifolius","var.","columbianus","","","L24",2013,"7/31/13",4,"3","net","10:50:00","11:50:00",23.3,"24.4",1.4,"1.4","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.67617162,119.4845089,"HIGH","Hoover"
"","YOSE-7420_EMEC_1401",1401,"GH","Hymenoptera","Megachilidae","Ashmeadiella","Ashmeadiella","bucconis","","T. Griswold","Say","Bee","m","Erigeron","brewerii","var.","brewerii","","","W04",2013,"8/1/13",4,"3","net","11:03:00","11:40:00",27.8,"29.4",0.4,"0.6","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.68207584,119.546069,"HIGH","Meadow"
"","YOSE-7420_EMEC_1402",1402,"GH","Hymenoptera","Halictidae","Dufourea","","spilura","","T. Griswold","Cockerell","Bee","m","Erigeron","brewerii","var.","brewerii","","","W04",2013,"8/1/13",4,"3","net","11:03:00","11:40:00",27.8,"29.4",0.4,"0.6","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.68207584,119.546069,"HIGH","Meadow"
"","YOSE-7420_EMEC_1403",1403,"GH","Hymenoptera","Megachilidae","Ashmeadiella","Ashmeadiella","bucconis","","T. Griswold","Say","Bee","m","Erigeron","brewerii","var.","brewerii","","","W04",2013,"8/1/13",4,"3","net","11:03:00","11:40:00",27.8,"29.4",0.4,"0.6","clear","clear","USA","CA","Mariposa","YOSE","Illilouette basin",37.68207584,119.546069,"HIGH","Meadow"
