"GenusSpecies","Abund","Occ","Site","Date","Genus","Year","SiteStatus","FirePerim","Sociality","NestLoc","Excavate","Lecty","Wood","FireKill","PolSpec","HBabund","doy"
"Bombus fernaldae",0,0,"N135",2013-07-11,"Bombus","2013","MOD","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,192
"Bombus fernaldae",0,0,"N135",2013-07-22,"Bombus","2013","MOD","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,5,203
"Bombus fernaldae",0,0,"N135",2013-07-25,"Bombus","2013","MOD","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,206
"Bombus fernaldae",0,0,"N136",2013-07-09,"Bombus","2013","LOW","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,3,190
"Bombus fernaldae",0,0,"N136",2013-07-12,"Bombus","2013","LOW","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,4,193
"Bombus fernaldae",2,1,"N136",2013-07-24,"Bombus","2013","LOW","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,1,205
"Bombus fernaldae",0,0,"N136",2013-07-26,"Bombus","2013","LOW","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,1,207
"Bombus fernaldae",0,0,"N137",2013-07-09,"Bombus","2013","HIGH","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,4,190
"Bombus fernaldae",0,0,"N137",2013-07-12,"Bombus","2013","HIGH","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,13,193
"Bombus fernaldae",0,0,"N137",2013-07-24,"Bombus","2013","HIGH","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,12,205
"Bombus fernaldae",0,0,"N137",2013-07-26,"Bombus","2013","HIGH","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,20,207
"Bombus fernaldae",0,0,"N139",2013-07-09,"Bombus","2013","LOW","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,190
"Bombus fernaldae",0,0,"N139",2013-07-12,"Bombus","2013","LOW","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,3,193
"Bombus fernaldae",0,0,"N139",2013-07-24,"Bombus","2013","LOW","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,1,205
"Bombus fernaldae",0,0,"N139",2013-07-26,"Bombus","2013","LOW","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,4,207
"Bombus fernaldae",0,0,"P24",2013-06-27,"Bombus","2013","LOW","Hoover","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,178
"Bombus fernaldae",0,0,"P24",2013-07-13,"Bombus","2013","LOW","Hoover","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,194
"Bombus fernaldae",0,0,"P24",2013-07-19,"Bombus","2013","LOW","Hoover","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,200
"Bombus fernaldae",0,0,"P24",2013-07-29,"Bombus","2013","LOW","Hoover","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,210
"Bombus fernaldae",0,0,"P310",2013-06-29,"Bombus","2013","HIGH","Hoover","solitary","mix","rent",NA,"yes","yes",0.285499437126775,1,180
"Bombus fernaldae",0,0,"P310",2013-07-13,"Bombus","2013","HIGH","Hoover","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,194
"Bombus fernaldae",0,0,"P310",2013-07-17,"Bombus","2013","HIGH","Hoover","solitary","mix","rent",NA,"yes","yes",0.285499437126775,2,198
"Bombus fernaldae",0,0,"P310",2013-07-31,"Bombus","2013","HIGH","Hoover","solitary","mix","rent",NA,"yes","yes",0.285499437126775,1,212
"Bombus fernaldae",0,0,"P33",2013-06-27,"Bombus","2013","HIGH","Hoover","solitary","mix","rent",NA,"yes","yes",0.285499437126775,3,178
"Bombus fernaldae",0,0,"P33",2013-07-13,"Bombus","2013","HIGH","Hoover","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,194
"Bombus fernaldae",0,0,"P33",2013-07-18,"Bombus","2013","HIGH","Hoover","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,199
"Bombus fernaldae",0,0,"P33",2013-07-29,"Bombus","2013","HIGH","Hoover","solitary","mix","rent",NA,"yes","yes",0.285499437126775,13,210
"Bombus fernaldae",0,0,"P37",2013-06-28,"Bombus","2013","LOW","Horizon","solitary","mix","rent",NA,"yes","yes",0.285499437126775,4,179
"Bombus fernaldae",0,0,"P37",2013-07-13,"Bombus","2013","LOW","Horizon","solitary","mix","rent",NA,"yes","yes",0.285499437126775,6,194
"Bombus fernaldae",0,0,"P37",2013-07-19,"Bombus","2013","LOW","Horizon","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,200
"Bombus fernaldae",0,0,"P37",2013-07-30,"Bombus","2013","LOW","Horizon","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,211
"Bombus fernaldae",0,0,"P43",2013-06-28,"Bombus","2013","LOW","Horizon","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,179
"Bombus fernaldae",0,0,"P43",2013-07-13,"Bombus","2013","LOW","Horizon","solitary","mix","rent",NA,"yes","yes",0.285499437126775,1,194
"Bombus fernaldae",0,0,"P43",2013-07-17,"Bombus","2013","LOW","Horizon","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,198
"Bombus fernaldae",0,0,"P43",2013-07-30,"Bombus","2013","LOW","Horizon","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,211
"Bombus fernaldae",0,0,"W04",2013-06-30,"Bombus","2013","HIGH","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,181
"Bombus fernaldae",0,0,"W04",2013-07-14,"Bombus","2013","HIGH","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,17,195
"Bombus fernaldae",0,0,"W04",2013-07-20,"Bombus","2013","HIGH","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,5,201
"Bombus fernaldae",0,0,"W04",2013-08-01,"Bombus","2013","HIGH","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,3,213
"Bombus fernaldae",0,0,"L21",2014-06-12,"Bombus","2014","MOD","Hoover","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,163
"Bombus fernaldae",0,0,"L21",2014-06-22,"Bombus","2014","MOD","Hoover","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,173
"Bombus fernaldae",0,0,"L21",2014-07-03,"Bombus","2014","MOD","Hoover","solitary","mix","rent",NA,"yes","yes",0.285499437126775,1,184
"Bombus fernaldae",0,0,"L21",2014-07-13,"Bombus","2014","MOD","Hoover","solitary","mix","rent",NA,"yes","yes",0.285499437126775,2,194
"Bombus fernaldae",0,0,"L24",2014-06-13,"Bombus","2014","HIGH","Hoover","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,164
"Bombus fernaldae",0,0,"L24",2014-06-23,"Bombus","2014","HIGH","Hoover","solitary","mix","rent",NA,"yes","yes",0.285499437126775,6,174
"Bombus fernaldae",0,0,"L24",2014-07-02,"Bombus","2014","HIGH","Hoover","solitary","mix","rent",NA,"yes","yes",0.285499437126775,1,183
"Bombus fernaldae",0,0,"L24",2014-07-13,"Bombus","2014","HIGH","Hoover","solitary","mix","rent",NA,"yes","yes",0.285499437126775,4,194
"Bombus fernaldae",0,0,"L33",2014-06-13,"Bombus","2014","LOW","Hoover","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,164
"Bombus fernaldae",0,0,"L33",2014-06-23,"Bombus","2014","LOW","Hoover","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,174
"Bombus fernaldae",0,0,"L33",2014-07-03,"Bombus","2014","LOW","Hoover","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,184
"Bombus fernaldae",0,0,"L33",2014-07-13,"Bombus","2014","LOW","Hoover","solitary","mix","rent",NA,"yes","yes",0.285499437126775,15,194
"Bombus fernaldae",0,0,"L35",2014-06-12,"Bombus","2014","MOD","Hoover","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,163
"Bombus fernaldae",0,0,"L35",2014-06-22,"Bombus","2014","MOD","Hoover","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,173
"Bombus fernaldae",0,0,"L35",2014-07-03,"Bombus","2014","MOD","Hoover","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,184
"Bombus fernaldae",0,0,"L35",2014-07-13,"Bombus","2014","MOD","Hoover","solitary","mix","rent",NA,"yes","yes",0.285499437126775,1,194
"Bombus fernaldae",0,0,"N131",2014-06-14,"Bombus","2014","LOW","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,4,165
"Bombus fernaldae",0,0,"N131",2014-06-25,"Bombus","2014","LOW","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,176
"Bombus fernaldae",0,0,"N131",2014-07-04,"Bombus","2014","LOW","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,7,185
"Bombus fernaldae",0,0,"N131",2014-07-14,"Bombus","2014","LOW","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,24,195
"Bombus fernaldae",0,0,"N132",2014-06-14,"Bombus","2014","MOD","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,2,165
"Bombus fernaldae",0,0,"N132",2014-06-25,"Bombus","2014","MOD","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,6,176
"Bombus fernaldae",0,0,"N132",2014-07-04,"Bombus","2014","MOD","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,1,185
"Bombus fernaldae",0,0,"N132",2014-07-14,"Bombus","2014","MOD","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,5,195
"Bombus fernaldae",0,0,"N133",2014-06-18,"Bombus","2014","HIGH","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,3,169
"Bombus fernaldae",0,0,"N133",2014-07-07,"Bombus","2014","HIGH","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,9,188
"Bombus fernaldae",0,0,"N133",2014-07-10,"Bombus","2014","HIGH","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,19,191
"Bombus fernaldae",0,0,"N133",2014-07-18,"Bombus","2014","HIGH","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,13,199
"Bombus fernaldae",0,0,"N134",2014-06-17,"Bombus","2014","MOD","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,168
"Bombus fernaldae",0,0,"N134",2014-07-06,"Bombus","2014","MOD","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,9,187
"Bombus fernaldae",0,0,"N134",2014-07-09,"Bombus","2014","MOD","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,17,190
"Bombus fernaldae",0,0,"N134",2014-07-17,"Bombus","2014","MOD","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,69,198
"Bombus fernaldae",0,0,"N135",2014-06-18,"Bombus","2014","MOD","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,10,169
"Bombus fernaldae",0,0,"N135",2014-07-06,"Bombus","2014","MOD","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,14,187
"Bombus fernaldae",0,0,"N135",2014-07-09,"Bombus","2014","MOD","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,13,190
"Bombus fernaldae",0,0,"N135",2014-07-19,"Bombus","2014","MOD","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,13,200
"Bombus fernaldae",0,0,"N136",2014-06-17,"Bombus","2014","LOW","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,168
"Bombus fernaldae",0,0,"N136",2014-07-07,"Bombus","2014","LOW","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,9,188
"Bombus fernaldae",0,0,"N136",2014-07-10,"Bombus","2014","LOW","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,9,191
"Bombus fernaldae",0,0,"N136",2014-07-17,"Bombus","2014","LOW","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,2,198
"Bombus fernaldae",0,0,"N137",2014-06-19,"Bombus","2014","HIGH","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,1,170
"Bombus fernaldae",0,0,"N137",2014-07-07,"Bombus","2014","HIGH","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,11,188
"Bombus fernaldae",0,0,"N137",2014-07-10,"Bombus","2014","HIGH","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,13,191
"Bombus fernaldae",0,0,"N137",2014-07-19,"Bombus","2014","HIGH","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,34,200
"Bombus fernaldae",0,0,"N139",2014-06-18,"Bombus","2014","LOW","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,169
"Bombus fernaldae",0,0,"N139",2014-07-06,"Bombus","2014","LOW","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,11,187
"Bombus fernaldae",0,0,"N139",2014-07-09,"Bombus","2014","LOW","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,11,190
"Bombus fernaldae",0,0,"N139",2014-07-18,"Bombus","2014","LOW","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,34,199
"Bombus fernaldae",0,0,"P24",2014-06-12,"Bombus","2014","LOW","Hoover","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,163
"Bombus fernaldae",0,0,"P24",2014-06-23,"Bombus","2014","LOW","Hoover","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,174
"Bombus fernaldae",0,0,"P24",2014-07-02,"Bombus","2014","LOW","Hoover","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,183
"Bombus fernaldae",0,0,"P24",2014-07-13,"Bombus","2014","LOW","Hoover","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,194
"Bombus fernaldae",0,0,"P310",2014-06-12,"Bombus","2014","HIGH","Hoover","solitary","mix","rent",NA,"yes","yes",0.285499437126775,2,163
"Bombus fernaldae",0,0,"P310",2014-06-24,"Bombus","2014","HIGH","Hoover","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,175
"Bombus fernaldae",0,0,"P310",2014-07-01,"Bombus","2014","HIGH","Hoover","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,182
"Bombus fernaldae",0,0,"P310",2014-07-13,"Bombus","2014","HIGH","Hoover","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,194
"Bombus fernaldae",0,0,"P33",2014-06-12,"Bombus","2014","HIGH","Hoover","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,163
"Bombus fernaldae",0,0,"P33",2014-06-22,"Bombus","2014","HIGH","Hoover","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,173
"Bombus fernaldae",0,0,"P33",2014-07-02,"Bombus","2014","HIGH","Hoover","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,183
"Bombus fernaldae",0,0,"P33",2014-07-13,"Bombus","2014","HIGH","Hoover","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,194
"Bombus fernaldae",0,0,"P37",2014-06-13,"Bombus","2014","LOW","Horizon","solitary","mix","rent",NA,"yes","yes",0.285499437126775,2,164
"Bombus fernaldae",0,0,"P37",2014-06-24,"Bombus","2014","LOW","Horizon","solitary","mix","rent",NA,"yes","yes",0.285499437126775,11,175
"Bombus fernaldae",0,0,"P37",2014-07-01,"Bombus","2014","LOW","Horizon","solitary","mix","rent",NA,"yes","yes",0.285499437126775,20,182
"Bombus fernaldae",0,0,"P43",2014-06-13,"Bombus","2014","LOW","Horizon","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,164
"Bombus fernaldae",0,0,"P43",2014-06-24,"Bombus","2014","LOW","Horizon","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,175
"Bombus fernaldae",0,0,"P43",2014-07-03,"Bombus","2014","LOW","Horizon","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,184
"Bombus fernaldae",0,0,"P43",2014-07-13,"Bombus","2014","LOW","Horizon","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,194
"Bombus fernaldae",0,0,"W04",2014-06-14,"Bombus","2014","HIGH","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,165
"Bombus fernaldae",0,0,"W04",2014-06-25,"Bombus","2014","HIGH","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,176
"Bombus fernaldae",0,0,"W04",2014-07-04,"Bombus","2014","HIGH","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,185
"Bombus fernaldae",0,0,"W04",2014-07-14,"Bombus","2014","HIGH","Meadow","solitary","mix","rent",NA,"yes","yes",0.285499437126775,2,195
"Bombus fernaldae",0,0,"P37",2014-07-13,"Bombus","2014","LOW","Horizon","solitary","mix","rent",NA,"yes","yes",0.285499437126775,0,194
"Osmia aglaia",0,0,"L21",2013-06-26,"Osmia","2013","MOD","Hoover","solitary","above","rent","polylectic","yes","yes",0.120776307824386,6,177
"Osmia aglaia",0,0,"L21",2013-07-13,"Osmia","2013","MOD","Hoover","solitary","above","rent","polylectic","yes","yes",0.120776307824386,3,194
"Osmia aglaia",0,0,"L21",2013-07-17,"Osmia","2013","MOD","Hoover","solitary","above","rent","polylectic","yes","yes",0.120776307824386,9,198
"Osmia aglaia",0,0,"L21",2013-07-30,"Osmia","2013","MOD","Hoover","solitary","above","rent","polylectic","yes","yes",0.120776307824386,10,211
"Osmia aglaia",0,0,"L24",2013-06-27,"Osmia","2013","HIGH","Hoover","solitary","above","rent","polylectic","yes","yes",0.120776307824386,3,178
"Osmia aglaia",1,1,"L24",2013-07-13,"Osmia","2013","HIGH","Hoover","solitary","above","rent","polylectic","yes","yes",0.120776307824386,5,194
"Osmia aglaia",0,0,"L24",2013-07-18,"Osmia","2013","HIGH","Hoover","solitary","above","rent","polylectic","yes","yes",0.120776307824386,19,199
"Osmia aglaia",0,0,"L24",2013-07-31,"Osmia","2013","HIGH","Hoover","solitary","above","rent","polylectic","yes","yes",0.120776307824386,21,212
"Osmia aglaia",0,0,"L33",2013-06-29,"Osmia","2013","LOW","Hoover","solitary","above","rent","polylectic","yes","yes",0.120776307824386,0,180
"Osmia aglaia",0,0,"L33",2013-07-13,"Osmia","2013","LOW","Hoover","solitary","above","rent","polylectic","yes","yes",0.120776307824386,13,194
"Osmia aglaia",0,0,"L33",2013-07-19,"Osmia","2013","LOW","Hoover","solitary","above","rent","polylectic","yes","yes",0.120776307824386,26,200
"Osmia aglaia",0,0,"L33",2013-07-31,"Osmia","2013","LOW","Hoover","solitary","above","rent","polylectic","yes","yes",0.120776307824386,3,212
"Osmia aglaia",1,1,"L35",2013-06-27,"Osmia","2013","MOD","Hoover","solitary","above","rent","polylectic","yes","yes",0.120776307824386,0,178
"Osmia aglaia",0,0,"L35",2013-07-13,"Osmia","2013","MOD","Hoover","solitary","above","rent","polylectic","yes","yes",0.120776307824386,0,194
"Osmia aglaia",0,0,"L35",2013-07-18,"Osmia","2013","MOD","Hoover","solitary","above","rent","polylectic","yes","yes",0.120776307824386,2,199
"Osmia aglaia",0,0,"L35",2013-07-29,"Osmia","2013","MOD","Hoover","solitary","above","rent","polylectic","yes","yes",0.120776307824386,22,210
"Osmia aglaia",0,0,"N131",2013-06-30,"Osmia","2013","LOW","Meadow","solitary","above","rent","polylectic","yes","yes",0.120776307824386,0,181
"Osmia aglaia",0,0,"N131",2013-07-14,"Osmia","2013","LOW","Meadow","solitary","above","rent","polylectic","yes","yes",0.120776307824386,3,195
"Osmia aglaia",0,0,"N131",2013-07-20,"Osmia","2013","LOW","Meadow","solitary","above","rent","polylectic","yes","yes",0.120776307824386,3,201
"Osmia aglaia",0,0,"N131",2013-08-01,"Osmia","2013","LOW","Meadow","solitary","above","rent","polylectic","yes","yes",0.120776307824386,0,213
"Osmia aglaia",0,0,"N132",2013-06-30,"Osmia","2013","MOD","Meadow","solitary","above","rent","polylectic","yes","yes",0.120776307824386,1,181
"Osmia aglaia",0,0,"N132",2013-07-14,"Osmia","2013","MOD","Meadow","solitary","above","rent","polylectic","yes","yes",0.120776307824386,6,195
"Osmia aglaia",0,0,"N132",2013-07-20,"Osmia","2013","MOD","Meadow","solitary","above","rent","polylectic","yes","yes",0.120776307824386,3,201
"Osmia aglaia",0,0,"N132",2013-08-01,"Osmia","2013","MOD","Meadow","solitary","above","rent","polylectic","yes","yes",0.120776307824386,0,213
"Osmia aglaia",0,0,"N133",2013-07-08,"Osmia","2013","HIGH","Meadow","solitary","above","rent","polylectic","yes","yes",0.120776307824386,21,189
"Osmia aglaia",0,0,"N133",2013-07-11,"Osmia","2013","HIGH","Meadow","solitary","above","rent","polylectic","yes","yes",0.120776307824386,8,192
"Osmia aglaia",0,0,"N133",2013-07-23,"Osmia","2013","HIGH","Meadow","solitary","above","rent","polylectic","yes","yes",0.120776307824386,17,204
"Osmia aglaia",0,0,"N133",2013-07-25,"Osmia","2013","HIGH","Meadow","solitary","above","rent","polylectic","yes","yes",0.120776307824386,14,206
